source,type,prix,surface,prix_m2,nb_pieces,localisation
lefigaro,Appartement,1260000.0,91.31,13799.0,4,75016
lefigaro,Appartement,358000.0,32.0,11188.0,2,75015
lefigaro,Appartement,1570000.0,55.0,28545.0,3,75007
lefigaro,Appartement,2250000.0,133.0,16917.0,4,75008
lefigaro,Appartement,660000.0,53.15,12418.0,3,75018
lefigaro,Appartement,1290000.0,99.0,13030.0,4,75016
lefigaro,Appartement,335000.0,56.0,5982.0,2,75020
lefigaro,Appartement,569000.0,81.9,6947.0,4,75018
lefigaro,Appartement,840000.0,45.0,18667.0,2,75006
lefigaro,Appartement,975000.0,88.69,10993.0,4,75015
lefigaro,Appartement,649000.0,60.0,10817.0,3,75014
lefigaro,Appartement,467000.0,60.0,7783.0,2,75016
lefigaro,Appartement,850000.0,100.2,8483.0,4,75010
lefigaro,Appartement,714000.0,49.0,14571.0,2,75006
lefigaro,Appartement,735000.0,76.0,9671.0,4,75017
lefigaro,Appartement,335000.0,25.0,13400.0,2,75003
lefigaro,Appartement,663000.0,66.0,10045.0,4,75018
lefigaro,Appartement,723000.0,78.0,9269.0,3,75016
lefigaro,Appartement,760000.0,66.0,11515.0,2,75017
lefigaro,Appartement,490000.0,38.0,12895.0,2,75010
lefigaro,Appartement,1072000.0,82.0,13073.0,4,75015
lefigaro,Appartement,500000.0,50.0,10000.0,2,75012
lefigaro,Appartement,725000.0,70.0,10357.0,3,75012
lefigaro,Appartement,235000.0,27.0,8704.0,2,75010
lefigaro,Appartement,1450000.0,121.0,11983.0,5,75012
lefigaro,Appartement,379000.0,41.0,9244.0,2,75020
lefigaro,Appartement,884000.0,72.41,12208.0,4,75009
lefigaro,Appartement,346500.0,35.5,9761.0,2,75012
lefigaro,Appartement,199000.0,21.09,9436.0,1,75013
lefigaro,Appartement,1765000.0,118.46,14900.0,4,75007
lefigaro,Appartement,1695750.0,99.8,16991.0,3,75007
lefigaro,Appartement,540000.0,58.0,9310.0,2,75015
lefigaro,Appartement,217000.0,17.0,12765.0,1,75004
lefigaro,Appartement,730000.0,96.0,7604.0,5,75018
lefigaro,Appartement,2290000.0,172.18,13300.0,5,75008
lefigaro,Appartement,475000.0,40.51,11725.0,2,75011
lefigaro,Appartement,499000.0,31.0,16097.0,2,75001
lefigaro,Appartement,90000.0,28.0,3214.0,1,75015
lefigaro,Appartement,360000.0,32.03,11239.0,1,75016
lefigaro,Appartement,895000.0,100.0,8950.0,5,75017
lefigaro,Appartement,1090000.0,106.0,10283.0,5,75020
lefigaro,Appartement,1440000.0,117.0,12308.0,5,75015
lefigaro,Appartement,915000.0,90.0,10167.0,4,75015
lefigaro,Appartement,1140000.0,105.0,10857.0,4,75012
lefigaro,Appartement,569000.0,47.0,12106.0,2,75016
lefigaro,Appartement,680000.0,73.0,9315.0,3,75016
lefigaro,Appartement,2280000.0,149.0,15302.0,5,75016
lefigaro,Appartement,599000.0,75.0,7987.0,4,75014
lefigaro,Appartement,320000.0,26.15,12237.0,1,75016
lefigaro,Appartement,415000.0,50.0,8300.0,2,75015
lefigaro,Appartement,379000.0,40.0,9475.0,2,75015
lefigaro,Appartement,3490000.0,170.0,20529.0,7,75006
lefigaro,Appartement,127200.0,10.53,12080.0,1,75016
lefigaro,Appartement,449500.0,41.23,10902.0,2,75011
lefigaro,Appartement,1900000.0,150.97,12585.0,5,75005
lefigaro,Appartement,420000.0,32.2,13043.0,2,75003
lefigaro,Appartement,382000.0,39.0,9795.0,1,75018
lefigaro,Appartement,1295000.0,80.0,16188.0,3,75007
lefigaro,Appartement,429000.0,48.0,8938.0,3,75017
lefigaro,Appartement,485000.0,49.0,9898.0,2,75011
lefigaro,Appartement,839000.0,52.72,15914.0,2,75007
lefigaro,Appartement,1450000.0,115.0,12609.0,3,75006
lefigaro,Maison,790000.0,65.0,12154.0,3,75013
lefigaro,Appartement,455000.0,31.14,14611.0,1,75004
lefigaro,Appartement,640000.0,30.78,20793.0,1,75006
lefigaro,Appartement,119000.0,13.0,9154.0,1,75011
lefigaro,Appartement,159000.0,11.0,14455.0,1,75014
lefigaro,Appartement,483000.0,43.87,11010.0,1,75004
lefigaro,Appartement,237000.0,22.83,10381.0,2,75015
lefigaro,Appartement,525000.0,42.65,12309.0,2,75016
lefigaro,Appartement,970000.0,70.0,13857.0,3,75015
lefigaro,Appartement,760000.0,63.0,12063.0,2,75007
lefigaro,Appartement,165000.0,16.07,10268.0,1,75015
lefigaro,Appartement,1995000.0,89.8,22216.0,3,75007
lefigaro,Appartement,760000.0,70.0,10857.0,3,75016
lefigaro,Appartement,1298000.0,124.0,10468.0,6,75014
lefigaro,Appartement,1495000.0,116.33,12851.0,4,75015
lefigaro,Appartement,480000.0,35.0,13714.0,2,75009
lefigaro,Appartement,1144000.0,114.95,9952.0,3,75008
lefigaro,Appartement,262000.0,32.0,8188.0,2,75015
lefigaro,Appartement,600000.0,56.04,10707.0,2,75009
lefigaro,Appartement,510000.0,34.05,14978.0,2,75016
lefigaro,Appartement,1092000.0,57.64,18945.0,2,75006
lefigaro,Appartement,475000.0,43.31,10967.0,2,75012
lefigaro,Appartement,599000.0,45.0,13311.0,2,75006
lefigaro,Appartement,546000.0,60.0,9100.0,3,75018
lefigaro,Appartement,619000.0,92.0,6728.0,4,75019
lefigaro,Appartement,2490000.0,215.54,11552.0,7,75008
lefigaro,Appartement,478000.0,38.0,12579.0,2,75016
lefigaro,Appartement,890000.0,101.0,8812.0,5,75020
lefigaro,Appartement,740000.0,66.0,11212.0,3,75017
lefigaro,Appartement,325000.0,42.0,7738.0,2,75018
lefigaro,Appartement,202000.0,26.85,7523.0,2,75012
lefigaro,Appartement,412000.0,34.3,12012.0,2,75011
lefigaro,Appartement,745000.0,60.0,12417.0,2,75016
lefigaro,Appartement,150000.0,16.0,9375.0,1,75020
lefigaro,Appartement,870000.0,66.03,13176.0,3,75001
lefigaro,Appartement,1890000.0,155.65,12143.0,6,75010
lefigaro,Appartement,315000.0,35.0,9000.0,2,75015
lefigaro,Appartement,375000.0,44.0,8523.0,2,75013
lefigaro,Appartement,500000.0,42.26,11832.0,2,75005
lefigaro,Appartement,1190000.0,58.02,20510.0,2,75006
lefigaro,Appartement,695000.0,80.0,8688.0,3,75015
lefigaro,Appartement,590000.0,65.24,9044.0,3,75016
lefigaro,Appartement,108000.0,12.0,9000.0,1,75015
lefigaro,Appartement,375000.0,42.65,8792.0,3,75016
lefigaro,Appartement,1460000.0,168.0,8690.0,7,75017
lefigaro,Appartement,590000.0,59.0,10000.0,3,75018
lefigaro,Appartement,689000.0,86.0,8012.0,4,75019
lefigaro,Appartement,1099000.0,70.67,15551.0,3,75006
lefigaro,Appartement,373000.0,50.0,7460.0,3,75018
lefigaro,Appartement,710000.0,77.39,9174.0,3,75015
lefigaro,Appartement,2499000.0,180.0,13883.0,5,75009
lefigaro,Appartement,670000.0,53.0,12642.0,2,75002
lefigaro,Appartement,1000000.0,102.0,9804.0,6,75019
lefigaro,Appartement,854000.0,93.04,9179.0,4,75012
lefigaro,Appartement,835000.0,72.84,11463.0,3,75003
lefigaro,Appartement,699500.0,49.24,14206.0,2,75002
lefigaro,Appartement,759000.0,56.57,13417.0,2,75015
lefigaro,Appartement,315000.0,22.83,13798.0,1,75004
lefigaro,Appartement,560000.0,60.0,9333.0,3,75014
lefigaro,Appartement,1200000.0,93.0,12903.0,4,75011
lefigaro,Appartement,1095000.0,60.01,18247.0,2,75006
lefigaro,Appartement,1025000.0,73.0,14041.0,2,75006
lefigaro,Appartement,4968000.0,290.0,17131.0,8,75017
lefigaro,Appartement,1650000.0,144.0,11458.0,6,75008
lefigaro,Appartement,375000.0,38.0,9868.0,2,75020
lefigaro,Appartement,288000.0,25.4,11339.0,2,75015
lefigaro,Appartement,750000.0,46.0,16304.0,2,75008
lefigaro,Appartement,644800.0,49.04,13148.0,2,75003
lefigaro,Appartement,1390000.0,145.0,9586.0,6,75011
lefigaro,Appartement,1100000.0,75.11,14645.0,3,75007
lefigaro,Appartement,729000.0,84.02,8677.0,5,75010
lefigaro,Appartement,2785000.0,195.77,14226.0,6,75009
lefigaro,Appartement,795000.0,60.66,13106.0,2,75003
lefigaro,Appartement,1299000.0,131.0,9916.0,5,75017
lefigaro,Appartement,109000.0,12.56,8678.0,1,75015
lefigaro,Appartement,2995000.0,86.59,34588.0,5,75004
lefigaro,Appartement,462000.0,29.0,15931.0,1,75016
orpi,Appartement,439000.0,46.0,9523.0,2,75014
orpi,Appartement,266475.0,28.0,9620.0,1,75013
orpi,Appartement,335000.0,30.0,11167.0,2,75020
orpi,Appartement,245000.0,29.0,8311.0,2,75020
orpi,Appartement,320000.0,31.0,10319.0,2,75020
orpi,Appartement,625000.0,60.0,10399.0,3,75015
orpi,Appartement,149000.0,14.0,11037.0,1,75002
orpi,Appartement,393000.0,40.0,9899.0,2,75013
orpi,Appartement,330000.0,36.0,9167.0,2,75010
orpi,Maison,950000.0,72.0,13229.0,3,75012
orpi,Appartement,670000.0,76.0,8779.0,4,75013
orpi,Appartement,399000.0,46.0,8674.0,2,75015
orpi,Appartement,505000.0,60.0,8486.0,2,75013
orpi,Appartement,118000.0,10.0,11479.0,1,75010
orpi,Appartement,343000.0,34.0,10178.0,2,75020
orpi,Appartement,997500.0,122.0,8198.0,6,75015
orpi,Appartement,892500.0,110.0,8098.0,6,75016
orpi,Appartement,669000.0,72.0,9316.0,4,75015
orpi,Appartement,630000.0,71.0,8836.0,3,75015
orpi,Appartement,572000.0,46.0,12338.0,2,75016
orpi,Appartement,347500.0,44.0,7970.0,2,75015
orpi,Appartement,339000.0,32.0,10541.0,1,75015
orpi,Appartement,212000.0,23.0,9060.0,1,75015
orpi,Appartement,186000.0,18.0,10538.0,1,75015
orpi,Appartement,90000.0,9.0,10429.0,1,75006
orpi,Appartement,1045000.0,128.0,8196.0,5,75013
orpi,Appartement,195000.0,25.0,7800.0,1,75017
orpi,Appartement,484000.0,50.0,9680.0,2,75014
orpi,Appartement,299000.0,34.0,8836.0,2,75013
orpi,Appartement,649000.0,35.0,18501.0,2,75001
orpi,Appartement,484000.0,47.0,10298.0,2,75015
orpi,Appartement,665000.0,58.0,11436.0,3,75014
orpi,Appartement,599900.0,71.0,8509.0,4,75010
orpi,Appartement,1260000.0,81.0,15594.0,3,75006
orpi,Appartement,412000.0,40.0,10290.0,2,75010
orpi,Appartement,340000.0,37.0,9272.0,1,75005
orpi,Appartement,525000.0,72.0,7271.0,3,75013
orpi,Appartement,156000.0,20.0,7753.0,1,75020
orpi,Appartement,120000.0,12.0,9909.0,1,75020
orpi,Appartement,198000.0,32.0,6178.0,2,75018
orpi,Appartement,775000.0,71.0,10934.0,2,75017
orpi,Appartement,345000.0,43.0,8118.0,2,75017
orpi,Appartement,199900.0,24.0,8277.0,2,75019
orpi,Appartement,242000.0,28.0,8643.0,1,75018
orpi,Appartement,389000.0,40.0,9641.0,1,75016
orpi,Appartement,439000.0,40.0,10850.0,2,75009
orpi,Appartement,271700.0,31.0,8859.0,1,75012
orpi,Appartement,385000.0,39.0,9995.0,2,75013
orpi,Appartement,507000.0,55.0,9218.0,3,75017
orpi,Appartement,369900.0,59.0,6276.0,2,75018
orpi,Appartement,160000.0,12.0,13333.0,1,75003
orpi,Appartement,445000.0,48.0,9327.0,2,75019
orpi,Appartement,2450000.0,183.0,13388.0,4,75010
orpi,Appartement,298000.0,25.0,11793.0,2,75016
orpi,Appartement,174000.0,20.0,8622.0,1,75013
orpi,Appartement,399000.0,45.0,8962.0,2,75005
orpi,Appartement,180000.0,19.0,9590.0,2,75018
orpi,Appartement,472000.0,44.0,10816.0,2,75005
orpi,Appartement,390000.0,50.0,7774.0,2,75013
orpi,Appartement,294000.0,38.0,7674.0,1,75013
orpi,Appartement,165000.0,17.0,9565.0,1,75013
orpi,Appartement,194750.0,21.0,9327.0,1,75017
orpi,Appartement,185000.0,19.0,9516.0,1,75013
orpi,Appartement,272000.0,35.0,7771.0,2,75018
orpi,Appartement,698000.0,76.0,9170.0,3,75019
orpi,Appartement,119000.0,13.0,9490.0,1,75011
orpi,Appartement,690000.0,81.0,8508.0,4,75020
orpi,Appartement,825000.0,92.0,8967.0,4,75014
orpi,Appartement,335000.0,38.0,8765.0,3,75018
orpi,Appartement,722400.0,73.0,9926.0,3,75020
orpi,Appartement,899000.0,93.0,9646.0,4,75020
orpi,Appartement,399000.0,40.0,9893.0,2,75020
orpi,Appartement,149900.0,14.0,10374.0,1,75020
orpi,Maison,790000.0,58.0,13699.0,3,75013
orpi,Appartement,232000.0,25.0,9276.0,2,75011
orpi,Appartement,449500.0,45.0,9989.0,2,75014
orpi,Appartement,466000.0,40.0,11700.0,3,75015
orpi,Appartement,450000.0,35.0,12712.0,2,75005
orpi,Appartement,262000.0,32.0,8127.0,2,75015
orpi,Appartement,316000.0,33.0,9570.0,2,75013
orpi,Appartement,572000.0,62.0,9280.0,3,75013
orpi,Appartement,549000.0,58.0,9466.0,3,75018
orpi,Appartement,425000.0,30.0,13953.0,2,75006
orpi,Appartement,480000.0,46.0,10401.0,3,75020
orpi,Appartement,199500.0,20.0,9847.0,1,75010
orpi,Appartement,205000.0,25.0,8313.0,1,75019
orpi,Appartement,724500.0,55.0,13082.0,3,75002
orpi,Appartement,485000.0,45.0,10671.0,2,75015
orpi,Appartement,315675.0,35.0,9124.0,2,75012
orpi,Appartement,940000.0,92.0,10203.0,4,75012
orpi,Appartement,343000.0,44.0,7760.0,2,75018
orpi,Appartement,343000.0,44.0,7760.0,2,75010
orpi,Appartement,316000.0,45.0,7050.0,2,75019
orpi,Appartement,500000.0,60.0,8322.0,3,75010
orpi,Appartement,400000.0,42.0,9569.0,2,75012
orpi,Appartement,280000.0,29.0,9739.0,2,75018
orpi,Appartement,99500.0,13.0,7549.0,1,75019
orpi,Appartement,350000.0,38.0,9096.0,2,75018
orpi,Appartement,525000.0,61.0,8574.0,3,75017
orpi,Appartement,174000.0,17.0,10146.0,2,75011
orpi,Appartement,257000.0,22.0,11893.0,1,75005
orpi,Appartement,348000.0,29.0,11873.0,2,75011
orpi,Appartement,980000.0,98.0,10000.0,4,75020
orpi,Appartement,409000.0,41.0,9976.0,2,75012
orpi,Appartement,675000.0,75.0,8959.0,3,75011
orpi,Appartement,478000.0,52.0,9169.0,2,75013
orpi,Appartement,1076000.0,96.0,11254.0,4,75015
orpi,Appartement,340000.0,35.0,9821.0,2,75018
orpi,Appartement,315000.0,26.0,11991.0,2,75011
orpi,Appartement,460000.0,39.0,11902.0,2,75017
orpi,Appartement,650000.0,57.0,11404.0,3,75011
orpi,Appartement,496000.0,53.0,9419.0,2,75010
orpi,Appartement,253000.0,30.0,8433.0,1,75020
orpi,Appartement,274900.0,20.0,13522.0,2,75004
orpi,Appartement,770000.0,87.0,8851.0,4,75019
orpi,Appartement,310000.0,31.0,9917.0,1,75017
orpi,Appartement,347000.0,42.0,8223.0,2,75020
orpi,Appartement,1347000.0,103.0,13078.0,4,75009
orpi,Appartement,346500.0,33.0,10387.0,2,75011
orpi,Appartement,430000.0,54.0,7963.0,2,75020
orpi,Appartement,469000.0,53.0,8841.0,2,75020
orpi,Appartement,210000.0,27.0,7892.0,1,75019
orpi,Appartement,865000.0,97.0,8918.0,4,75020
orpi,Appartement,120000.0,18.0,6853.0,1,75018
orpi,Appartement,420000.0,37.0,11501.0,2,75010
orpi,Appartement,560000.0,80.0,7000.0,4,75019
orpi,Appartement,549000.0,48.0,11558.0,2,75011
orpi,Appartement,459000.0,61.0,7574.0,2,75012
orpi,Appartement,357000.0,30.0,11900.0,2,75011
orpi,Appartement,150000.0,18.0,8260.0,1,75019
orpi,Appartement,483000.0,52.0,9278.0,3,75020
orpi,Appartement,262000.0,25.0,10480.0,1,75015
orpi,Appartement,195000.0,21.0,9335.0,1,75020
orpi,Appartement,849500.0,73.0,11635.0,3,75011
orpi,Appartement,565000.0,64.0,8868.0,3,75014
orpi,Appartement,375000.0,60.0,6229.0,3,75018
orpi,Appartement,970000.0,108.0,8981.0,4,75020
orpi,Appartement,2800000.0,205.0,13659.0,5,75006
orpi,Appartement,299000.0,27.0,11148.0,2,75011
orpi,Appartement,184000.0,22.0,8333.0,1,75014
orpi,Appartement,185000.0,21.0,9016.0,2,75020
orpi,Appartement,215000.0,27.0,7963.0,2,75019
orpi,Appartement,375000.0,38.0,9843.0,2,75020
orpi,Appartement,450000.0,42.0,10664.0,2,75020
orpi,Appartement,510000.0,63.0,8095.0,3,75018
orpi,Appartement,590000.0,58.0,10243.0,3,75012
orpi,Appartement,729000.0,56.0,13018.0,3,75002
orpi,Appartement,273000.0,32.0,8499.0,2,75018
orpi,Appartement,269000.0,39.0,6978.0,2,75019
orpi,Appartement,300000.0,26.0,11538.0,2,75011
orpi,Appartement,556500.0,53.0,10540.0,2,75012
orpi,Appartement,825000.0,78.0,10546.0,3,75005
orpi,Appartement,435750.0,62.0,7028.0,3,75019
orpi,Appartement,990000.0,87.0,11338.0,4,75011
orpi,Appartement,398000.0,36.0,11040.0,2,75019
orpi,Appartement,220000.0,27.0,8148.0,2,75019
orpi,Appartement,225000.0,26.0,8637.0,1,75014
orpi,Appartement,898700.0,110.0,8170.0,5,75013
orpi,Appartement,400000.0,43.0,9335.0,2,75018
orpi,Appartement,157900.0,16.0,10057.0,1,75019
orpi,Appartement,655000.0,62.0,10529.0,3,75011
orpi,Appartement,925000.0,110.0,8379.0,5,75014
orpi,Appartement,391000.0,54.0,7237.0,3,75013
orpi,Appartement,925000.0,64.0,14510.0,3,75012
orpi,Appartement,215000.0,23.0,9295.0,1,75019
orpi,Appartement,269000.0,25.0,10653.0,1,75009
orpi,Appartement,606900.0,60.0,10081.0,3,75014
orpi,Appartement,805000.0,85.0,9503.0,4,75011
orpi,Appartement,545000.0,50.0,10846.0,3,75015
orpi,Appartement,225000.0,22.0,10321.0,1,75011
orpi,Appartement,615500.0,69.0,8880.0,3,75011
orpi,Appartement,299000.0,39.0,7716.0,2,75018
orpi,Appartement,375000.0,38.0,9923.0,2,75017
orpi,Appartement,549000.0,51.0,10824.0,2,75005
orpi,Appartement,135000.0,10.0,13706.0,1,75014
orpi,Appartement,645000.0,68.0,9456.0,3,75020
orpi,Appartement,790000.0,106.0,7453.0,4,75020
orpi,Appartement,2990000.0,200.0,14950.0,7,75005
orpi,Appartement,682000.0,56.0,12137.0,2,75014
orpi,Appartement,388000.0,37.0,10621.0,2,75009
orpi,Appartement,180000.0,17.0,10651.0,1,75011
orpi,Appartement,210000.0,17.0,12353.0,1,75010
orpi,Appartement,305000.0,32.0,9585.0,2,75019
orpi,Appartement,345000.0,38.0,9065.0,2,75015
orpi,Appartement,350000.0,40.0,8861.0,2,75017
orpi,Appartement,690000.0,66.0,10455.0,3,75010
orpi,Appartement,449000.0,46.0,9761.0,3,75014
orpi,Appartement,570000.0,66.0,8617.0,2,75010
orpi,Appartement,735000.0,52.0,14027.0,2,75006
orpi,Appartement,239000.0,16.0,15360.0,1,75005
orpi,Appartement,115000.0,15.0,7651.0,1,75010
orpi,Appartement,325000.0,25.0,13000.0,2,75001
orpi,Appartement,1049000.0,90.0,11672.0,4,75005
orpi,Maison,334000.0,32.0,10566.0,2,75015
orpi,Appartement,380000.0,31.0,12398.0,1,75013
orpi,Appartement,255000.0,28.0,9229.0,2,75018
orpi,Appartement,399000.0,19.0,20978.0,1,75007
orpi,Appartement,1700000.0,110.0,15507.0,5,75006
orpi,Appartement,600000.0,66.0,9025.0,4,75013
orpi,Appartement,799000.0,70.0,11400.0,2,75005
orpi,Appartement,260000.0,36.0,7222.0,2,75019
orpi,Appartement,1700000.0,110.0,15507.0,4,75006
orpi,Appartement,269000.0,29.0,9228.0,2,75019
orpi,Appartement,1196000.0,95.0,12568.0,4,75012
orpi,Appartement,620000.0,58.0,10764.0,3,75012
orpi,Appartement,349500.0,43.0,8174.0,2,75013
orpi,Appartement,299000.0,35.0,8506.0,2,75019
orpi,Appartement,130000.0,10.0,13684.0,1,75014
orpi,Appartement,708000.0,70.0,10100.0,3,75011
orpi,Appartement,350000.0,53.0,6604.0,2,75018
orpi,Appartement,95000.0,9.0,10497.0,1,75012
orpi,Appartement,290000.0,40.0,7250.0,2,75018
orpi,Appartement,819520.0,77.0,10664.0,5,75011
orpi,Appartement,154000.0,13.0,11846.0,1,75020
orpi,Appartement,628000.0,80.0,7844.0,4,75013
orpi,Appartement,155000.0,14.0,10915.0,1,75009
orpi,Appartement,631000.0,61.0,10337.0,3,75020
orpi,Appartement,388500.0,38.0,10197.0,2,75020
orpi,Appartement,682000.0,56.0,12137.0,3,75014
orpi,Appartement,580000.0,63.0,9173.0,3,75012
orpi,Appartement,349900.0,41.0,8534.0,2,75019
orpi,Appartement,315000.0,36.0,8750.0,2,75015
orpi,Appartement,630000.0,50.0,12600.0,3,75015
orpi,Appartement,95000.0,11.0,8636.0,1,75019
orpi,Appartement,315000.0,41.0,7605.0,2,75020
orpi,Appartement,85000.0,10.0,8500.0,1,75019
orpi,Appartement,131000.0,16.0,8177.0,1,75018
orpi,Appartement,815000.0,76.0,10724.0,3,75011
orpi,Appartement,332000.0,42.0,8000.0,2,75020
orpi,Appartement,735000.0,66.0,11136.0,3,75011
orpi,Appartement,299000.0,21.0,14051.0,1,75006
orpi,Appartement,699000.0,104.0,6744.0,4,75019
orpi,Appartement,625000.0,67.0,9321.0,3,75020
orpi,Appartement,665600.0,84.0,7957.0,3,75020
orpi,Appartement,165000.0,13.0,12644.0,1,75011
orpi,Appartement,472000.0,43.0,10939.0,3,75009
orpi,Appartement,478000.0,51.0,9340.0,2,75020
orpi,Appartement,670000.0,91.0,7363.0,4,75019
orpi,Maison,1193000.0,102.0,11721.0,5,75011
orpi,Appartement,210000.0,18.0,11475.0,1,75019
orpi,Appartement,1100000.0,84.0,13095.0,4,75006
orpi,Appartement,590000.0,80.0,7420.0,4,75020
orpi,Appartement,170000.0,18.0,9234.0,1,75012
orpi,Appartement,560000.0,55.0,10210.0,3,75010
orpi,Appartement,456000.0,140.0,3257.0,3,75019
orpi,Appartement,328600.0,36.0,9251.0,2,75020
orpi,Appartement,630000.0,79.0,7937.0,4,75010
orpi,Appartement,556000.0,88.0,6315.0,4,75019
orpi,Appartement,685000.0,63.0,10873.0,3,75011
orpi,Appartement,590000.0,80.0,7420.0,3,75020
orpi,Appartement,325000.0,44.0,7336.0,2,75020
orpi,Appartement,599000.0,66.0,9076.0,2,75013
orpi,Appartement,695000.0,80.0,8731.0,4,75020
orpi,Appartement,135000.0,10.0,14063.0,1,75016
orpi,Appartement,499000.0,50.0,9980.0,2,75011
orpi,Appartement,145000.0,17.0,8529.0,1,75020
orpi,Appartement,540000.0,50.0,10800.0,3,75017
orpi,Appartement,378000.0,41.0,9242.0,2,75019
orpi,Appartement,690000.0,70.0,9857.0,4,75011
orpi,Appartement,179000.0,21.0,8524.0,2,75017
orpi,Appartement,892500.0,89.0,9991.0,4,75020
orpi,Appartement,729000.0,75.0,9762.0,3,75011
orpi,Appartement,240000.0,25.0,9600.0,2,75010
orpi,Appartement,207000.0,22.0,9208.0,1,75011
orpi,Appartement,235000.0,28.0,8393.0,1,75020
orpi,Appartement,1600000.0,134.0,11970.0,5,75011
orpi,Appartement,644000.0,100.0,6440.0,5,75020
orpi,Appartement,245000.0,26.0,9270.0,1,75019
orpi,Appartement,255000.0,26.0,9681.0,2,75019
orpi,Appartement,475000.0,37.0,12838.0,2,75017
orpi,Appartement,99000.0,12.0,8326.0,1,75019
orpi,Appartement,715000.0,81.0,8827.0,5,75010
orpi,Appartement,595000.0,80.0,7481.0,4,75019
orpi,Appartement,545000.0,60.0,9097.0,3,75013
orpi,Appartement,1195000.0,119.0,10020.0,4,75020
orpi,Appartement,185000.0,17.0,10882.0,1,75018
orpi,Appartement,285000.0,34.0,8382.0,2,75019
orpi,Appartement,285000.0,34.0,8382.0,2,75019
orpi,Appartement,309000.0,45.0,6806.0,2,75019
orpi,Appartement,440000.0,42.0,10476.0,2,75011
orpi,Appartement,699500.0,105.0,6637.0,8,75010
orpi,Appartement,645000.0,58.0,11075.0,2,75006
orpi,Appartement,1195000.0,119.0,10020.0,5,75020
orpi,Appartement,279000.0,31.0,8919.0,1,75018
orpi,Appartement,690000.0,43.0,16047.0,2,75016
orpi,Appartement,1151000.0,129.0,8922.0,4,75011
orpi,Appartement,298000.0,28.0,10643.0,2,75018
orpi,Appartement,179999.0,22.0,8193.0,1,75019
orpi,Appartement,556000.0,61.0,9061.0,3,75019
orpi,Appartement,545000.0,72.0,7595.0,3,75014
orpi,Appartement,178000.0,21.0,8476.0,1,75018
orpi,Appartement,384000.0,24.0,16000.0,2,75010
orpi,Appartement,477000.0,32.0,14906.0,1,75003
orpi,Appartement,140000.0,22.0,6332.0,1,75019
orpi,Appartement,499000.0,72.0,6887.0,3,75019
orpi,Appartement,120000.0,15.0,8000.0,1,75010
orpi,Appartement,1300000.0,220.0,5909.0,7,75012
orpi,Appartement,95000.0,12.0,7917.0,1,75010
orpi,Appartement,219000.0,23.0,9522.0,1,75018
orpi,Appartement,265000.0,32.0,8217.0,2,75018
orpi,Appartement,134000.0,11.0,12182.0,1,75017
orpi,Appartement,449000.0,46.0,9844.0,3,75014
orpi,Appartement,349500.0,36.0,9733.0,2,75014
orpi,Appartement,930000.0,83.0,11177.0,4,75015
orpi,Appartement,528000.0,60.0,8740.0,3,75019
